epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.8534371256828308,,,,
0,99,,0.7079740762710571,,,,
0,149,,0.7241390943527222,,,,
0,199,,0.7386819124221802,,,,
0,249,,0.6834155321121216,,,,
0,299,,0.6860858201980591,,,,
0,340,,,,0.7180279493331909,0.6477501392364502,0.6477501392364502
0,340,0.6680349707603455,,0.7965919375419617,,,
1,349,,0.6515618562698364,,,,
1,399,,0.6100549697875977,,,,
1,449,,0.6672592759132385,,,,
1,499,,0.6436057090759277,,,,
1,549,,0.6771223545074463,,,,
1,599,,0.6274116039276123,,,,
1,649,,0.5992672443389893,,,,
1,681,,,,0.7418569326400757,0.5925230383872986,0.5925230383872986
1,681,0.7225033640861511,,0.6416773200035095,,,
2,699,,0.6422026753425598,,,,
2,749,,0.6019169688224792,,,,
2,799,,0.5963343977928162,,,,
2,849,,0.5881113409996033,,,,
2,899,,0.5692319273948669,,,,
2,949,,0.6379875540733337,,,,
2,999,,0.5688048601150513,,,,
2,1022,,,,0.7629234790802002,0.549964427947998,0.549964427947998
2,1022,0.7415735721588135,,0.5977627635002136,,,
3,1049,,0.5880926251411438,,,,
3,1099,,0.568243682384491,,,,
3,1149,,0.6122404336929321,,,,
3,1199,,0.5918401479721069,,,,
3,1249,,0.5636559724807739,,,,
3,1299,,0.5653589963912964,,,,
3,1349,,0.551192581653595,,,,
3,1363,,,,0.778138279914856,0.5195251703262329,0.5195251703262329
3,1363,0.7561545372009277,,0.5676387548446655,,,
4,1399,,0.575497031211853,,,,
4,1449,,0.5262122750282288,,,,
4,1499,,0.552669882774353,,,,
4,1549,,0.540693998336792,,,,
4,1599,,0.549877405166626,,,,
4,1649,,0.5398048162460327,,,,
4,1699,,0.562064528465271,,,,
4,1704,,,,0.7871053218841553,0.49809297919273376,0.49809297919273376
4,1704,0.7655806541442871,,0.5454785227775574,,,
5,1749,,0.5294719934463501,,,,
5,1799,,0.4779418110847473,,,,
