epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.9478844404220581,,,,
0,99,,0.719897985458374,,,,
0,149,,0.7406102418899536,,,,
0,199,,0.6696263551712036,,,,
0,249,,0.6865339279174805,,,,
0,299,,0.6446752548217773,,,,
0,340,,,,0.7217111587524414,0.6394628882408142,0.6394628882408142
0,340,0.667696475982666,,0.7839551568031311,,,
1,349,,0.6668732166290283,,,,
1,399,,0.6510860323905945,,,,
1,449,,0.6149399876594543,,,,
1,499,,0.6190494298934937,,,,
1,549,,0.6187925338745117,,,,
1,599,,0.6328598856925964,,,,
1,649,,0.6518350839614868,,,,
1,681,,,,0.7479066848754883,0.5866309404373169,0.5866309404373169
1,681,0.7278733253479004,,0.6299158930778503,,,
2,699,,0.6225321292877197,,,,
2,749,,0.6101173162460327,,,,
2,799,,0.6079007387161255,,,,
2,849,,0.6097486615180969,,,,
2,899,,0.5848466753959656,,,,
2,949,,0.5965380072593689,,,,
2,999,,0.58879554271698,,,,
2,1022,,,,0.7593607902526855,0.5563815236091614,0.5563815236091614
2,1022,0.7418891191482544,,0.5928659439086914,,,
3,1049,,0.582572877407074,,,,
3,1099,,0.584743082523346,,,,
3,1149,,0.5737890005111694,,,,
3,1199,,0.5544205904006958,,,,
3,1249,,0.5246686339378357,,,,
3,1299,,0.5715599060058594,,,,
3,1349,,0.5670918226242065,,,,
3,1363,,,,0.7701866626739502,0.5260087847709656,0.5260087847709656
3,1363,0.7525975108146667,,0.5648298263549805,,,
4,1399,,0.5456943511962891,,,,
4,1449,,0.56148761510849,,,,
4,1499,,0.5179727673530579,,,,
4,1549,,0.5357688665390015,,,,
4,1599,,0.5183819532394409,,,,
4,1649,,0.5398895740509033,,,,
4,1699,,0.5116711258888245,,,,
4,1704,,,,0.7885854840278625,0.4891193211078644,0.4891193211078644
4,1704,0.7672128677368164,,0.5389938354492188,,,
5,1749,,0.5480475425720215,,,,
5,1799,,0.4599485993385315,,,,
5,1849,,0.5041229724884033,,,,
5,1899,,0.5150607824325562,,,,
5,1949,,0.48004117608070374,,,,
5,1999,,0.46980124711990356,,,,
5,2045,,,,0.8043854236602783,0.4552415609359741,0.4552415609359741
5,2045,0.7783486247062683,,0.5133583545684814,,,
6,2049,,0.5514681339263916,,,,
6,2099,,0.49616777896881104,,,,
6,2149,,0.4815328121185303,,,,
6,2199,,0.488903671503067,,,,
6,2249,,0.5356770753860474,,,,
6,2299,,0.49684256315231323,,,,
6,2349,,0.5037976503372192,,,,
6,2386,,,,0.8128705620765686,0.44035694003105164,0.44035694003105164
6,2386,0.7867793440818787,,0.4945317506790161,,,
7,2399,,0.4798268675804138,,,,
7,2449,,0.4524924159049988,,,,
7,2499,,0.4679828882217407,,,,
7,2549,,0.4612991213798523,,,,
7,2599,,0.4735930562019348,,,,
7,2649,,0.4598414897918701,,,,
7,2699,,0.4629465639591217,,,,
7,2727,,,,0.8194882869720459,0.42225512862205505,0.42225512862205505
7,2727,0.7956632971763611,,0.4748036563396454,,,
8,2749,,0.48993197083473206,,,,
8,2799,,0.4905891418457031,,,,
8,2849,,0.485393762588501,,,,
8,2899,,0.4320564270019531,,,,
8,2949,,0.48477843403816223,,,,
8,2999,,0.4417998790740967,,,,
8,3049,,0.4404802918434143,,,,
8,3068,,,,0.8284209370613098,0.40344029664993286,0.40344029664993286
8,3068,0.8024359941482544,,0.4611998498439789,,,
9,3099,,0.45436209440231323,,,,
9,3149,,0.4310993552207947,,,,
9,3199,,0.43580588698387146,,,,
9,3249,,0.46813756227493286,,,,
9,3299,,0.44519421458244324,,,,
9,3349,,0.46478980779647827,,,,
9,3399,,0.42082667350769043,,,,
9,3409,,,,0.836665153503418,0.38604673743247986,0.38604673743247986
9,3409,0.8084714412689209,,0.44773170351982117,,,
10,3449,,0.4356379806995392,,,,
10,3499,,0.46077775955200195,,,,
10,3549,,0.42949220538139343,,,,
10,3599,,0.4343101978302002,,,,
10,3649,,0.43770596385002136,,,,
10,3699,,0.42108070850372314,,,,
10,3749,,0.42380961775779724,,,,
10,3750,,,,0.8413466215133667,0.37706243991851807,0.37706243991851807
10,3750,0.813147246837616,,0.43788155913352966,,,
11,3799,,0.3820405900478363,,,,
11,3849,,0.42671725153923035,,,,
11,3899,,0.4260901212692261,,,,
11,3949,,0.4418402910232544,,,,
11,3999,,0.41585588455200195,,,,
11,4049,,0.39733296632766724,,,,
11,4091,,,,0.8456752300262451,0.3676021099090576,0.3676021099090576
11,4091,0.8176738023757935,,0.4269373416900635,,,
12,4099,,0.384657621383667,,,,
12,4149,,0.4228658676147461,,,,
12,4199,,0.42226892709732056,,,,
12,4249,,0.4252490699291229,,,,
12,4299,,0.36955928802490234,,,,
12,4349,,0.3623836934566498,,,,
12,4399,,0.41751062870025635,,,,
12,4432,,,,0.8540313243865967,0.3508565127849579,0.3508565127849579
12,4432,0.8230236768722534,,0.416179895401001,,,
13,4449,,0.41693443059921265,,,,
13,4499,,0.3950282037258148,,,,
13,4549,,0.44344183802604675,,,,
13,4599,,0.4211002588272095,,,,
13,4649,,0.39145994186401367,,,,
13,4699,,0.4096638560295105,,,,
13,4749,,0.40718501806259155,,,,
13,4773,,,,0.8562687635421753,0.3444448709487915,0.3444448709487915
13,4773,0.8253558278083801,,0.4109475612640381,,,
14,4799,,0.40602707862854004,,,,
14,4849,,0.38453149795532227,,,,
14,4899,,0.3807913661003113,,,,
14,4949,,0.41514158248901367,,,,
14,4999,,0.4012311100959778,,,,
14,5049,,0.38341498374938965,,,,
14,5099,,0.4230193495750427,,,,
14,5114,,,,0.8596163392066956,0.3380347490310669,0.3380347490310669
14,5114,0.828898549079895,,0.4031328856945038,,,
