epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.8024044036865234,,,,
0,99,,0.6630001664161682,,,,
0,149,,0.6800997853279114,,,,
0,199,,0.6923205852508545,,,,
0,249,,0.6853544116020203,,,,
0,299,,0.6694416403770447,,,,
0,340,,,,0.7276404500007629,0.6317042112350464,0.6317042112350464
0,340,0.6795063614845276,,0.7534198760986328,,,
1,349,,0.7214970588684082,,,,
1,399,,0.6074392795562744,,,,
1,449,,0.631722092628479,,,,
1,499,,0.6507519483566284,,,,
1,549,,0.6260523200035095,,,,
1,599,,0.5881602764129639,,,,
1,649,,0.6595898866653442,,,,
1,681,,,,0.7399292588233948,0.5923865437507629,0.5923865437507629
1,681,0.7256931662559509,,0.6313540935516357,,,
2,699,,0.6054969429969788,,,,
2,749,,0.6699398159980774,,,,
2,799,,0.5952625274658203,,,,
2,849,,0.5983805060386658,,,,
2,899,,0.6063724756240845,,,,
2,949,,0.573742151260376,,,,
2,999,,0.5299047231674194,,,,
2,1022,,,,0.7599717974662781,0.5478235483169556,0.5478235483169556
2,1022,0.7391152381896973,,0.5965322256088257,,,
3,1049,,0.6197601556777954,,,,
3,1099,,0.5787215232849121,,,,
3,1149,,0.5382716655731201,,,,
3,1199,,0.5627144575119019,,,,
3,1249,,0.6293295621871948,,,,
3,1299,,0.6054587960243225,,,,
3,1349,,0.5397361516952515,,,,
3,1363,,,,0.7753242254257202,0.5193628668785095,0.5193628668785095
3,1363,0.7539600729942322,,0.5650867819786072,,,
4,1399,,0.504635214805603,,,,
4,1449,,0.5412290692329407,,,,
4,1499,,0.5679128170013428,,,,
4,1549,,0.5468512773513794,,,,
4,1599,,0.5472691059112549,,,,
4,1649,,0.5554933547973633,,,,
4,1699,,0.5017532706260681,,,,
4,1704,,,,0.7891964912414551,0.49045461416244507,0.49045461416244507
4,1704,0.767462432384491,,0.5384625196456909,,,
5,1749,,0.5149627327919006,,,,
5,1799,,0.535049557685852,,,,
5,1849,,0.48963990807533264,,,,
5,1899,,0.5183737874031067,,,,
5,1949,,0.5067903399467468,,,,
5,1999,,0.49823012948036194,,,,
5,2045,,,,0.8017693161964417,0.46366697549819946,0.46366697549819946
5,2045,0.7777060866355896,,0.5137401819229126,,,
6,2049,,0.48406684398651123,,,,
6,2099,,0.46897539496421814,,,,
6,2149,,0.5208475589752197,,,,
6,2199,,0.48301851749420166,,,,
6,2249,,0.4485962688922882,,,,
6,2299,,0.5406848192214966,,,,
6,2349,,0.45937803387641907,,,,
6,2386,,,,0.8127845525741577,0.43673229217529297,0.43673229217529297
6,2386,0.787129282951355,,0.49474334716796875,,,
7,2399,,0.4731130301952362,,,,
7,2449,,0.4811815619468689,,,,
7,2499,,0.4291929602622986,,,,
7,2549,,0.4668521285057068,,,,
7,2599,,0.4619598984718323,,,,
7,2649,,0.4463040828704834,,,,
7,2699,,0.4798835515975952,,,,
7,2727,,,,0.8218634724617004,0.42145195603370667,0.42145195603370667
7,2727,0.7934716939926147,,0.4799867570400238,,,
8,2749,,0.4493138790130615,,,,
8,2799,,0.4809863567352295,,,,
8,2849,,0.4541597068309784,,,,
8,2899,,0.4355982542037964,,,,
8,2949,,0.442405641078949,,,,
8,2999,,0.49273571372032166,,,,
8,3049,,0.46445712447166443,,,,
8,3068,,,,0.8287049531936646,0.4105882942676544,0.4105882942676544
8,3068,0.7992719411849976,,0.4665044844150543,,,
9,3099,,0.4390031099319458,,,,
9,3149,,0.44586312770843506,,,,
9,3199,,0.4661273956298828,,,,
9,3249,,0.451387494802475,,,,
9,3299,,0.47136104106903076,,,,
9,3349,,0.43063828349113464,,,,
9,3399,,0.44062572717666626,,,,
9,3409,,,,0.8348838090896606,0.39241454005241394,0.39241454005241394
9,3409,0.8058323860168457,,0.45462876558303833,,,
10,3449,,0.44435858726501465,,,,
10,3499,,0.44565051794052124,,,,
10,3549,,0.43098780512809753,,,,
10,3599,,0.4522784352302551,,,,
10,3649,,0.43182650208473206,,,,
10,3699,,0.4212576150894165,,,,
10,3749,,0.4414604902267456,,,,
10,3750,,,,0.8401246070861816,0.3822050392627716,0.3822050392627716
10,3750,0.8088845014572144,,0.4450068175792694,,,
11,3799,,0.44265416264533997,,,,
11,3849,,0.41240227222442627,,,,
11,3899,,0.4076131284236908,,,,
11,3949,,0.41628149151802063,,,,
11,3999,,0.40184271335601807,,,,
11,4049,,0.42215752601623535,,,,
11,4091,,,,0.8385928273200989,0.38194480538368225,0.38194480538368225
11,4091,0.8161506056785583,,0.43272465467453003,,,
12,4099,,0.4429936408996582,,,,
12,4149,,0.4890459477901459,,,,
12,4199,,0.4028310179710388,,,,
12,4249,,0.3889785408973694,,,,
12,4299,,0.4123368561267853,,,,
12,4349,,0.3710966110229492,,,,
12,4399,,0.4349505603313446,,,,
12,4432,,,,0.8471898436546326,0.3666180372238159,0.3666180372238159
12,4432,0.8180725574493408,,0.42729219794273376,,,
13,4449,,0.4130866229534149,,,,
13,4499,,0.4227050542831421,,,,
13,4549,,0.4562758207321167,,,,
13,4599,,0.3886460065841675,,,,
13,4649,,0.4030580520629883,,,,
13,4699,,0.4244309663772583,,,,
13,4749,,0.443996787071228,,,,
13,4773,,,,0.8442208766937256,0.36795562505722046,0.36795562505722046
13,4773,0.8213599324226379,,0.4192052483558655,,,
14,4799,,0.4024161696434021,,,,
14,4849,,0.43691331148147583,,,,
14,4899,,0.38713642954826355,,,,
14,4949,,0.4169022738933563,,,,
14,4999,,0.4042719602584839,,,,
14,5049,,0.4396268129348755,,,,
14,5099,,0.46060019731521606,,,,
14,5114,,,,0.8519831895828247,0.35445764660835266,0.35445764660835266
14,5114,0.8242285251617432,,0.41386890411376953,,,
