epoch,step,train_accuracy,train_loss,train_loss_0,valid_accuracy,valid_loss,valid_loss_0
0,49,,0.872869610786438,,,,
0,99,,0.7507222890853882,,,,
0,149,,0.7064270377159119,,,,
0,199,,0.715935230255127,,,,
0,249,,0.6878077983856201,,,,
0,299,,0.6654924154281616,,,,
0,340,,,,0.7194048166275024,0.6403340101242065,0.6403340101242065
0,340,0.6722058653831482,,0.7790830731391907,,,
1,349,,0.6370404958724976,,,,
1,399,,0.6223067045211792,,,,
1,449,,0.632219672203064,,,,
1,499,,0.6272257566452026,,,,
1,549,,0.657748281955719,,,,
1,599,,0.6308969855308533,,,,
1,649,,0.6402349472045898,,,,
1,681,,,,0.7460220456123352,0.5940343141555786,0.5940343141555786
1,681,0.7263128161430359,,0.6356603503227234,,,
2,699,,0.6028108596801758,,,,
2,749,,0.6061123609542847,,,,
2,799,,0.6047137975692749,,,,
2,849,,0.6008921265602112,,,,
2,899,,0.5967693328857422,,,,
2,949,,0.5685452222824097,,,,
2,999,,0.6157801151275635,,,,
2,1022,,,,0.7560906410217285,0.5640894174575806,0.5640894174575806
2,1022,0.7404032349586487,,0.6036158800125122,,,
3,1049,,0.6003060340881348,,,,
3,1099,,0.5644392371177673,,,,
3,1149,,0.5954503417015076,,,,
3,1199,,0.5582331418991089,,,,
3,1249,,0.5740560293197632,,,,
3,1299,,0.5699313879013062,,,,
3,1349,,0.5525995492935181,,,,
3,1363,,,,0.7739559412002563,0.5272131562232971,0.5272131562232971
3,1363,0.7528097629547119,,0.57398921251297,,,
4,1399,,0.576356053352356,,,,
4,1449,,0.533997654914856,,,,
4,1499,,0.5868579149246216,,,,
4,1549,,0.5420172810554504,,,,
4,1599,,0.5757932662963867,,,,
4,1649,,0.5221805572509766,,,,
4,1699,,0.5714797377586365,,,,
4,1704,,,,0.7858833074569702,0.5028825998306274,0.5028825998306274
4,1704,0.7621154189109802,,0.5514240264892578,,,
5,1749,,0.5324200391769409,,,,
5,1799,,0.524287760257721,,,,
5,1849,,0.5090610980987549,,,,
5,1899,,0.5134185552597046,,,,
5,1949,,0.5554883480072021,,,,
5,1999,,0.5021969676017761,,,,
5,2045,,,,0.8016230463981628,0.47593075037002563,0.47593075037002563
5,2045,0.772752046585083,,0.5290531516075134,,,
6,2049,,0.5129737854003906,,,,
6,2099,,0.5044088363647461,,,,
6,2149,,0.5105610489845276,,,,
6,2199,,0.5218007564544678,,,,
6,2249,,0.5328283309936523,,,,
6,2299,,0.5314642190933228,,,,
6,2349,,0.48871076107025146,,,,
6,2386,,,,0.8068638443946838,0.4560190737247467,0.4560190737247467
6,2386,0.7816331386566162,,0.5097123384475708,,,
7,2399,,0.5023379325866699,,,,
7,2449,,0.4782538414001465,,,,
7,2499,,0.5298014879226685,,,,
7,2549,,0.4791935980319977,,,,
7,2599,,0.4712209403514862,,,,
7,2649,,0.5148796439170837,,,,
7,2699,,0.47953295707702637,,,,
7,2727,,,,0.8095144033432007,0.4493146538734436,0.4493146538734436
7,2727,0.7870404124259949,,0.4972981810569763,,,
8,2749,,0.476142942905426,,,,
8,2799,,0.4986761510372162,,,,
8,2849,,0.49790704250335693,,,,
8,2899,,0.48755085468292236,,,,
8,2949,,0.48520076274871826,,,,
8,2999,,0.4501791000366211,,,,
8,3049,,0.5081761479377747,,,,
8,3068,,,,0.8166054487228394,0.4352186322212219,0.4352186322212219
8,3068,0.7943093180656433,,0.4818318784236908,,,
9,3099,,0.4758916199207306,,,,
9,3149,,0.4696359634399414,,,,
9,3199,,0.47107845544815063,,,,
9,3249,,0.45977628231048584,,,,
9,3299,,0.44829675555229187,,,,
9,3349,,0.4576992988586426,,,,
9,3399,,0.4818200469017029,,,,
9,3409,,,,0.8261060118675232,0.4101431667804718,0.4101431667804718
9,3409,0.7985433340072632,,0.47098270058631897,,,
10,3449,,0.49417731165885925,,,,
10,3499,,0.44382184743881226,,,,
10,3549,,0.44523489475250244,,,,
10,3599,,0.4586985409259796,,,,
10,3649,,0.5119639039039612,,,,
10,3699,,0.44334855675697327,,,,
10,3749,,0.4396323561668396,,,,
10,3750,,,,0.8311231136322021,0.40276050567626953,0.40276050567626953
10,3750,0.8029207587242126,,0.46167585253715515,,,
11,3799,,0.4925456643104553,,,,
11,3849,,0.44428691267967224,,,,
11,3899,,0.47103351354599,,,,
11,3949,,0.4251263737678528,,,,
11,3999,,0.4327220916748047,,,,
11,4049,,0.5097897052764893,,,,
11,4091,,,,0.8282316327095032,0.4017468988895416,0.4017468988895416
11,4091,0.8065953850746155,,0.4521428346633911,,,
12,4099,,0.4783775806427002,,,,
12,4149,,0.42667335271835327,,,,
12,4199,,0.43033909797668457,,,,
12,4249,,0.46980470418930054,,,,
12,4299,,0.4572356939315796,,,,
12,4349,,0.4204021990299225,,,,
12,4399,,0.4521656334400177,,,,
12,4432,,,,0.8360799551010132,0.38551610708236694,0.38551610708236694
12,4432,0.8101897239685059,,0.44416356086730957,,,
13,4449,,0.43496066331863403,,,,
13,4499,,0.45241984724998474,,,,
13,4549,,0.37607669830322266,,,,
13,4599,,0.4399818778038025,,,,
13,4649,,0.45866841077804565,,,,
13,4699,,0.43856629729270935,,,,
13,4749,,0.40409326553344727,,,,
13,4773,,,,0.8424911499023438,0.3758978545665741,0.3758978545665741
13,4773,0.8128546476364136,,0.43790584802627563,,,
14,4799,,0.4265509843826294,,,,
14,4849,,0.39129868149757385,,,,
14,4899,,0.43201106786727905,,,,
14,4949,,0.4299159049987793,,,,
14,4999,,0.46549785137176514,,,,
14,5049,,0.4009038805961609,,,,
14,5099,,0.43562573194503784,,,,
14,5114,,,,0.841905951499939,0.37472790479660034,0.37472790479660034
14,5114,0.8153187036514282,,0.4320215582847595,,,
